ao_hechos,mes_hechos,fecha_hechos,delito,categoria_delito,fiscalia,agencia,unidad_investigacion,alcaldia_hechos,colonia_hechos,ao_inicio,mes_inicio,fecha_inicio,calle_hechos,calle_hechos2,longitud,latitud,geopoint
2018,Noviembre,15/11/2018 10:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-03,CUAUHTEMOC,GUERRERO,2019,Marzo,16/03/2019 10:27,MINA,HEROES,-99.14793,19.43974,"19.43974,-99.14793"
2016,Diciembre,2016-12-01 12:00:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-03,BENITO JUAREZ,DEL VALLE CENTRO,2017,Abril,2017-04-10 23:28:00,GABRIEL MANCERA,NA,-99.1651333744545,19.3826058493259,"19.3826058493,-99.1651333745"
2019,Marzo,16/03/2019 21:38,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-01,TLALPAN,MIGUEL HIDALGO 2A SECCIÓN,2019,Marzo,17/03/2019 17:02,NO EXISTE LA CALLE EN LA COLONIA,NA,-99.19683,19.28144,"19.28144,-99.19683"
2019,Noviembre,10/11/2019 14:00:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-03,CUAUHTEMOC,HIPÓDROMO,2019,Diciembre,23/12/2019 16:13:53,AV. MICHOACAN,NA,-99.17345,19.41141,"19.41141,-99.17345"
2016,Diciembre,2016-12-15 16:00:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-03,COYOACAN,SAN FRANCISCO CULHUACAN,2017,Abril,2017-04-13 10:14:47,AV. HEROICA ESCUELA NAVAL MILITAR,NA,-99.1238513352855,19.3320528400589,"19.3320528401,-99.1238513353"
2019,Mayo,30/05/2019 20:00:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-01,CUAUHTEMOC,NA,2019,Diciembre,27/12/2019 14:47:59,SIN CALLES DEL SAP (INTERNET),NA,NA,NA,
2018,Octubre,01/10/2018 00:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-03,VENUSTIANO CARRANZA,NA,2019,Marzo,19/03/2019 14:19,DIVERSAS ESTACIONES DE METRO,NA,NA,NA,
2017,Abril,2017-04-10 14:00:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-02,BENITO JUAREZ,SAN PEDRO DE LOS PINOS,2017,Abril,2017-04-18 17:44:26,AVENIDA PATRIOTISMO,NA,-99.1825672624904,19.3875263824886,"19.3875263825,-99.1825672625"
2019,Marzo,11/03/2019 08:50,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-01,GUSTAVO A MADERO,LINDAVISTA,2019,Marzo,20/03/2019 10:40,BUENAVISTA,NA,-99.12616,19.49007,"19.49007,-99.12616"
2019,Marzo,02/03/2019 11:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-01,IZTAPALAPA,SAN JUAN XALPA,2019,Marzo,20/03/2019 11:46,SABADELL,NA,-99.08335,19.33136,"19.33136,-99.08335"
2018,Diciembre,28/12/2018 07:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-01,CUAUHTEMOC,JUÁREZ,2019,Marzo,20/03/2019 12:26,PASEO DE LA REFORMA,NA,-99.16246,19.42937,"19.42937,-99.16246"
2019,Diciembre,30/12/2019 17:00:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-01,GUSTAVO A MADERO,LINDAVISTA,2019,Diciembre,30/12/2019 22:53:36,COLECTOR,NA,-99.13331,19.48758,"19.48758,-99.13331"
2019,Noviembre,28/11/2019 13:55:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-03,IZTAPALAPA,LOS PICOS VI-B,2019,Noviembre,29/11/2019 13:54:27,AVENIDA RIO CHURUBUSCO,NA,-99.10149,19.37884,"19.37884,-99.10149"
2019,Noviembre,10/11/2019 17:25:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-03,CUAUHTEMOC,NA,2019,Noviembre,29/11/2019 17:16:32,SON MENSAJES POR  WHATSAPP VIA CELULAR,SIN PRECISAR,NA,NA,
2019,Noviembre,29/11/2019 09:00:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-03,CUAJIMALPA DE MORELOS,LA PILA,2019,Noviembre,29/11/2019 19:38:34,CARRETERA MEXICO TOLUCA,NA,-99.33398,19.30942,"19.30942,-99.33398"
2016,Octubre,2016-10-04 15:25:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-01,CUAUHTEMOC,CENTRO URBANO BENITO JUÁREZ,2016,Octubre,2016-10-04 17:43:37,METRO CENTRO MEDICO,NA,-99.1553141327366,19.4074752689503,"19.407475269,-99.1553141327"
2019,Noviembre,17/11/2019 19:00:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-02,ALVARO OBREGON,TORRES DE POTRERO,2019,Diciembre,01/12/2019 16:31:36,SIN LUGAR DE HECHOS,NA,-99.24590,19.33139,"19.33139,-99.2459"
2016,Agosto,2016-08-07 11:00:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-03,CUAUHTEMOC,SANTA MARIA LA RIBERA,2016,Octubre,2016-10-06 20:01:18,RAMON LOPEZ VELARDE,NA,-99.1591070225311,19.4444984430607,"19.4444984431,-99.1591070225"
2016,Agosto,2016-08-16 10:00:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-01,CUAUHTEMOC,NA,2016,Octubre,2016-10-07 14:04:48,SIN PRECISAR,NA,NA,NA,
2019,Noviembre,22/11/2019 15:59:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN TLAHUAC,TLH-1,UI-1SD,TLAHUAC,VILLA CENTRO AMERICANA,2019,Diciembre,03/12/2019 16:26:05,AV LA TURBA NUM 655,NA,-99.05145,19.28745,"19.28745,-99.05145"
2019,Noviembre,26/11/2019 18:00:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-01,BENITO JUAREZ,LETRÁN VALLE,2019,Diciembre,03/12/2019 17:22:58,PILARES,NA,-99.15459,19.37536,"19.37536,-99.15459"
2019,Abril,01/04/2019 12:00:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-01,VENUSTIANO CARRANZA,JARDÍN BALBUENA,2019,Diciembre,03/12/2019 18:51:55,RAMON PRIDA,NA,-99.11515,19.41173,"19.41173,-99.11515"
2019,Diciembre,02/12/2019 10:00:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-03,VENUSTIANO CARRANZA,MORELOS,2019,Diciembre,05/12/2019 10:55:01,HORTELANOS,IMPRENTA,-99.11851,19.44110,"19.4411,-99.11851"
2016,Septiembre,2016-09-30 12:00:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN DE LOS DELITOS COMETIDOS POR SERVIDORES PUBLICOS,B,UI-2CD,ALVARO OBREGON,LOMAS DE CAPULA,2016,Octubre,2016-10-11 12:42:12,CALLE MARCO POLO,AMERICO VESPURCIO,-99.2172255059495,19.3783506717145,"19.3783506717,-99.2172255059"
2019,Diciembre,06/12/2019 11:00:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN DE LOS DELITOS COMETIDOS POR SERVIDORES PUBLICOS,B,UI-1CD,CUAUHTEMOC,SAN SIMÓN TOLNAHUAC,2019,Diciembre,06/12/2019 11:09:33,CALLE MANUEL GONZALEZ,NA,-99.14667,19.45675,"19.45675,-99.14667"
2016,Septiembre,2016-09-30 13:33:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-02,CUAUHTEMOC,NA,2016,Octubre,2016-10-11 20:26:32,SIN CALLES DEL SAP,NA,NA,NA,
2019,Diciembre,06/12/2019 19:00:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-01,MIGUEL HIDALGO,ESCANDÓN I SECCIÓN,2019,Diciembre,07/12/2019 01:58:29,CALLE MINERIA NUMERO 3,NA,-99.17538,19.40462,"19.40462,-99.17538"
2020,Enero,02/01/2020 11:55,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-01,COYOACAN,XOTEPINGO,2020,Enero,02/01/2020 13:01,DIVISION DEL NORTE,NA,-99.14106,19.32727,"19.32727,-99.14106"
2019,Diciembre,19/12/2019 09:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-02,GUSTAVO A MADERO,LINDAVISTA,2020,Enero,03/01/2020 11:07,BONAO,SIERRA VISTA,-99.13037,19.50054,"19.50054,-99.13037"
2019,Julio,17/07/2019 15:00:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-03,ALVARO OBREGON,NA,2019,Diciembre,08/12/2019 18:17:58,SE DESCONOCE EL LUGAR DE LOS HECHOS,NA,NA,NA,
2019,Diciembre,09/12/2019 14:30:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-01,BENITO JUAREZ,GENERAL PEDRO MARIA ANAYA,2019,Diciembre,09/12/2019 14:25:55,ALBERCA OLIMPICA. RÍO CHURUBUSCO,ESQUINA GENERAL ANAYA,-99.15384,19.35798,"19.35798,-99.15384"
2019,Diciembre,08/12/2019 19:00:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-01,CUAUHTEMOC,NA,2019,Diciembre,09/12/2019 16:40:20,A TRAVES DE TWITTER,NA,NA,NA,
2019,Diciembre,10/12/2019 06:50:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-02,CUAUHTEMOC,NA,2019,Diciembre,10/12/2019 08:29:41,SIN CALLES DEL SAP,NA,NA,NA,
2019,Abril,25/04/2019 22:00:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-02,VENUSTIANO CARRANZA,NA,2019,Diciembre,10/12/2019 18:06:31,SIN PRECISAR,NA,NA,NA,
2019,Noviembre,06/11/2019 03:00:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-02,AZCAPOTZALCO,NEXTENGO,2019,Diciembre,10/12/2019 18:57:56,AV. AQUILES SERDAN,NA,-99.19007,19.47611,"19.47611,-99.19007"
2019,Diciembre,03/12/2019 21:00:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-03,GUSTAVO A MADERO,NARCISO BASSOLS,2019,Diciembre,11/12/2019 12:37:20,ANDADOR 677,CTM NARCISO BASSOLS,-99.05939,19.45543,"19.45543,-99.05939"
2019,Diciembre,07/12/2019 17:00:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-03,LA MAGDALENA CONTRERAS,INDEPENDENCIA BATAN SUR,2019,Diciembre,11/12/2019 13:44:30,PINOS,NA,-99.21417,19.33306,"19.33306,-99.21417"
2019,Noviembre,27/11/2019 18:00:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-03,VENUSTIANO CARRANZA,MORELOS,2019,Diciembre,11/12/2019 15:10:38,PANADEROS,FERROCARRIL DE CINTURA,-99.12025,19.44601,"19.44601,-99.12025"
2019,Diciembre,31/12/2019 14:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-03,VENUSTIANO CARRANZA,NA,2020,Enero,07/01/2020 18:16,SE IGNORA LUGAR EXACTO DE LOS HECHOS,NA,NA,NA,
2020,Enero,07/01/2020 23:04,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN TLAHUAC,TLH-1,UI-1SD,TLAHUAC,LAS ARBOLEDAS,2020,Enero,08/01/2020 18:25,CERRADA DE PINO,NA,-99.04732,19.31193,"19.31193,-99.04732"
2019,Noviembre,27/11/2019 16:51,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-01,VENUSTIANO CARRANZA,AEROPUERTO INTERNACIONAL BENITO JUÁREZ,2020,Enero,08/01/2020 19:48,AEROPUERTO CD MX,NA,-99.08090,19.43673,"19.43673,-99.0809"
2017,Julio,2017-07-24 19:00:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-03,CUAUHTEMOC,JUÁREZ,2017,Agosto,2017-08-02 13:07:20,LIVERPOOL,NA,-99.1634872151023,19.4246140277871,"19.4246140278,-99.1634872151"
2017,Julio,2017-07-31 21:00:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-03,TLALPAN,SAN NICOLÁS 2,2017,Agosto,2017-08-02 14:18:10,POTRERILLO,RANCHO VIEJO,-99.2399021138238,19.2693403866258,"19.2693403866,-99.2399021138"
2019,Diciembre,13/12/2019 08:45:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN COYOACÁN,COY-4,UI-3SD,COYOACAN,AJUSCO,2019,Diciembre,13/12/2019 11:40:50,MIXTECAS,REY HUEMAN,-99.16271,19.31706,"19.31706,-99.16271"
2020,Enero,08/01/2020 14:30,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-02,CUAUHTEMOC,CONDESA,2020,Enero,09/01/2020 13:47,ZAMORA,NA,-99.17869,19.41527,"19.41527,-99.17869"
2017,Agosto,2017-08-02 19:30:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-03,CUAUHTEMOC,CENTRO,2017,Agosto,2017-08-02 20:57:01,MOTOLINIA,FRANCISCO I. MADERO,-99.1372050426516,19.433982561668,"19.4339825617,-99.1372050427"
2019,Diciembre,14/12/2019 17:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN BENITO JUÁREZ,BJ-1,UI-1SD,CUAUHTEMOC,CUAUHTÉMOC,2020,Enero,09/01/2020 19:27,RÍO TIBER,RÍO GRIJALBA,-99.17094,19.43307,"19.43307,-99.17094"
2019,Noviembre,25/11/2019 10:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-02,AZCAPOTZALCO,CLAVERÍA,2020,Enero,09/01/2020 19:49,AVENIDA CUITLAHUAC,NA,-99.17670,19.46780,"19.4678,-99.1767"
2020,Enero,09/01/2020 18:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-03,VENUSTIANO CARRANZA,MOCTEZUMA 1A SECCIÓN,2020,Enero,10/01/2020 13:51,JOSE J. JASSO,NA,-99.10613,19.43137,"19.43137,-99.10613"
2019,Noviembre,22/11/2019 19:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-03,BENITO JUAREZ,DEL VALLE CENTRO,2020,Enero,10/01/2020 18:12,CALLE TORRES ADALI NUMERO 14,NA,-99.17207,19.39257,"19.39257,-99.17207"
2019,Agosto,26/08/2019 08:30,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-03,CUAJIMALPA DE MORELOS,LA ROSITA,2020,Enero,10/01/2020 19:18,CARRTERA CIUDAD DE MEXICO-TOLUCA,NA,-99.27511,19.36485,"19.36485,-99.27511"
2020,Enero,10/01/2020 07:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-03,CUAUHTEMOC,NA,2020,Enero,10/01/2020 20:08,SIN CALLES DEL SAP,NA,NA,NA,
2019,Septiembre,18/09/2019 14:30,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-01,MIGUEL HIDALGO,AMPLIACIÓN DANIEL GARZA,2020,Enero,11/01/2020 13:16,SIN CALLES DEHECHOS,NA,-99.19265,19.41026,"19.41026,-99.19265"
2019,Diciembre,15/12/2019 14:30:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-02,CUAUHTEMOC,CENTRO,2019,Diciembre,16/12/2019 11:53:23,CARLOS PACHECO,NA,-99.14715,19.43041,"19.43041,-99.14715"
2020,Enero,11/01/2020 02:50,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN IZTACALCO,IZC-1,UI-1SD,IZTACALCO,CAMPAMENTO 2 DE OCTUBRE,2020,Enero,11/01/2020 19:04,IGNACIO L. VALLARTA,NA,-99.11561,19.38450,"19.3845,-99.11561"
2019,Octubre,20/10/2019 15:00:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-02,CUAUHTEMOC,NA,2019,Diciembre,16/12/2019 19:22:48,DESCONOCIDO,NA,NA,NA,
2019,Mayo,25/05/2019 12:00:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN BENITO JUÁREZ,BJ-3,UI-3SD,BENITO JUAREZ,NARVARTE,2019,Diciembre,17/12/2019 09:55:35,MONTE ALBAN,NA,-99.15104,19.38675,"19.38675,-99.15104"
2020,Enero,13/01/2020 11:31,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-03,VENUSTIANO CARRANZA,ROMERO RUBIO,2020,Enero,13/01/2020 20:04,SIBERIA,NA,-99.09318,19.44361,"19.44361,-99.09318"
2020,Enero,10/01/2020 00:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-03,CUAUHTEMOC,NA,2020,Enero,13/01/2020 22:01,DESCONOCIDO,DESCONOCIDO,NA,NA,
2019,Noviembre,15/11/2019 15:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-03,MIGUEL HIDALGO,POLANCO,2020,Enero,13/01/2020 23:28,AV. PRESIDENTE MAZARYK,ARISTOTELES,-99.19342,19.43159,"19.43159,-99.19342"
2019,Diciembre,12/12/2019 12:00:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-01,CUAUHTEMOC,NA,2019,Diciembre,18/12/2019 15:11:44,SE IGNORA CALLE Y COLONIA DE HECHOS,NA,NA,NA,
2019,Junio,01/06/2019 00:00:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-01,VENUSTIANO CARRANZA,20 DE NOVIEMBRE,2019,Diciembre,18/12/2019 19:54:58,AVICULTURA,NA,-99.10623,19.44244,"19.44244,-99.10623"
2019,Octubre,04/10/2019 10:30,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-02,LA MAGDALENA CONTRERAS,INDEPENDENCIA SAN RAMON,2020,Enero,15/01/2020 11:01,SAN RAMON,NA,-99.21829,19.33112,"19.33112,-99.21829"
2010,Enero,02/01/2010 18:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-02,COYOACAN,NA,2020,Enero,15/01/2020 16:54,CHICOCEN,NA,NA,NA,
2019,Noviembre,04/11/2019 01:01:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-02,ALVARO OBREGON,LA MEXICANA,2019,Diciembre,19/12/2019 18:59:13,NA,NA,-99.22933,19.38429,"19.38429,-99.22933"
2020,Enero,14/01/2020 22:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN XOCHIMILCO,XO-1,UI-2SD,XOCHIMILCO,SAN LUCAS XOCHIMANCA,2020,Enero,15/01/2020 19:43,CARRETERA SAN PABLO,NA,-99.11757,19.24147,"19.24147,-99.11757"
2017,Agosto,2017-08-09 21:00:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-01,VENUSTIANO CARRANZA,FIVIPOR,2017,Agosto,2017-08-09 23:41:07,CALLE TENOCHTITLAN,NA,-99.0615983908092,19.4256531904743,"19.4256531905,-99.0615983908"
2020,Enero,10/01/2020 14:30,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-01,GUSTAVO A MADERO,GENERAL FELIPE BERRIOZABAL,2020,Enero,17/01/2020 11:03,MAURICIO GOMEZ,NA,-99.13281,19.55539,"19.55539,-99.13281"
2019,Diciembre,21/12/2019 11:25:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN AGENCIAS DE ATENCIÓN ESPECIALIZADAS,TUR-2,UI-1SD,AZCAPOTZALCO,INDUSTRIAL VALLEJO,2019,Diciembre,21/12/2019 13:34:17,NORTE 45,NA,-99.16038,19.49038,"19.49038,-99.16038"
2020,Enero,15/01/2020 16:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-01,IZTACALCO,JUVENTINO ROSAS,2020,Enero,17/01/2020 12:54,ORIENTE 110-A,SUR 102,-99.11307,19.39205,"19.39205,-99.11307"
2020,Enero,16/01/2020 03:30,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-01,TLALPAN,HÉROES DE PADIERNA,2020,Enero,17/01/2020 16:51,BECAL,NA,-99.22457,19.27954,"19.27954,-99.22457"
2017,Agosto,2017-08-09 11:00:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-01,CUAUHTEMOC,CENTRO,2017,Agosto,2017-08-12 17:05:41,REPUBLICA DE ECUADOR,NA,-99.135284303688,19.4426003273406,"19.4426003273,-99.1352843037"
2020,Enero,07/01/2020 13:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-02,COYOACAN,NA,2020,Enero,21/01/2020 15:03,CONFIDENCIAL,SE IGNORA LUGAR DE HECHOS - NO SCINCE -,NA,NA,
2020,Enero,20/01/2020 22:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-02,LA MAGDALENA CONTRERAS,NA,2020,Enero,21/01/2020 21:20,SIN CALLES DEL SAP,NA,NA,NA,
2017,Julio,2017-07-25 16:00:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-01,COYOACAN,NA,2017,Agosto,2017-08-15 12:38:54,VIA TELEFONICA,NA,NA,NA,
2019,Diciembre,16/12/2019 13:00:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-01,CUAUHTEMOC,ATLAMPA,2019,Diciembre,27/12/2019 13:31:29,AV INSURGENTES,NA,-99.15046,19.45618,"19.45618,-99.15046"
