ao_hechos,mes_hechos,fecha_hechos,delito,categoria_delito,fiscalia,agencia,unidad_investigacion,alcaldia_hechos,colonia_hechos,ao_inicio,mes_inicio,fecha_inicio,calle_hechos,calle_hechos2,longitud,latitud,geopoint
2018,Octubre,2018-10-02 12:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-03,MIGUEL HIDALGO,,2018,Diciembre,2018-12-19 19:55,SIN CALLES DEL SAP,,NA,NA,
2018,Octubre,2018-10-16 23:30,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-01,VENUSTIANO CARRANZA,,2018,Diciembre,2018-12-20 11:37,AVENIDA CIRCUNVALACIÓN,,NA,NA,
2019,Enero,24/01/2019 13:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-03,TLALPAN,BELISARIO DOMÍNGUEZ SECCIÓN XVI,2019,Enero,30/01/2019 18:14,VASCO DE QUIROGA,NA,-99.15743,19.28831,"19.28831,-99.15743"
2019,Enero,03/01/2019 20:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-03,VENUSTIANO CARRANZA,UNIDAD MORELOS,2019,Enero,30/01/2019 19:41,AV. MORELOS,VIADUCTO  RIO DE LA PIEDAD,-99.11189,19.40821,"19.40821,-99.11189"
2018,Diciembre,2018-12-19 18:30,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,"INVESTIGACIÓN PARA LA ATENCIÓN DE NIÑOS, NIÑAS Y ADOLESCENTES",59,UI-1CD,CUAUHTEMOC,ROMA NORTE,2018,Diciembre,2018-12-20 18:17,ORIZABA,,-99.1596790997316,19.4181946997133,"19.4181946997,-99.1596790997"
2019,Enero,30/01/2019 22:30,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-03,ALVARO OBREGON,NA,2019,Enero,30/01/2019 22:39,SIN CALLES DE SAP,NA,NA,NA,
2019,Enero,30/01/2019 22:30,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-03,ALVARO OBREGON,NA,2019,Enero,30/01/2019 22:50,SE DESCONOCE,NA,NA,NA,
2018,Diciembre,2018-12-15 19:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-02,TLALPAN,HÉROES DE PADIERNA,2018,Diciembre,2018-12-21 14:46,HUEHUETAN,,-99.2189227000261,19.2865940016149,"19.2865940016,-99.2189227"
2019,Enero,30/01/2019 22:05,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-03,TLAHUAC,EL TRIANGULO,2019,Enero,31/01/2019 00:46,AVEIDA SAN RAFAEL ATLIXCO,ANTONIO VEJAR,-99.01306,19.28682,"19.28682,-99.01306"
2018,Noviembre,2018-11-04 15:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-02,BENITO JUAREZ,,2018,Diciembre,2018-12-21 15:25,DIAGONAL DE SAN ANTONIO,,NA,NA,
2018,Diciembre,2018-12-21 14:25,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-02,BENITO JUAREZ,INSURGENTES MIXCOAC,2018,Diciembre,2018-12-21 15:39,METRO MIXCOAC,LINEA 9,-99.187472385003,19.3759312188261,"19.3759312188,-99.187472385"
2019,Enero,20/01/2019 21:30,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN TLALPAN,TLP-2,UI-1CD,TLALPAN,MIGUEL HIDALGO 1A SECCIÓN,2019,Enero,31/01/2019 13:00,CORREGIDORA,NA,-99.18579,19.28607,"19.28607,-99.18579"
2019,Enero,31/01/2019 13:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-01,ALVARO OBREGON,NA,2019,Enero,31/01/2019 13:37,SE IGNORA LUGAR DE HECHOS,NA,NA,NA,
2018,Diciembre,2018-12-22 13:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-03,GUSTAVO A MADERO,,2018,Diciembre,2018-12-22 23:17,SE DESCONOCE EL LUGAR DE LOS HECHOS,,NA,NA,
2018,Diciembre,31/12/2018 17:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN BENITO JUÁREZ,BJ-3,UI-1SD,BENITO JUAREZ,NIÑOS HÉROES,2019,Enero,31/01/2019 19:25,CALZADA DE TLAPAN,NA,-99.13902,19.38632,"19.38632,-99.13902"
2018,Diciembre,2018-12-23 01:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-01,IZTAPALAPA,,2018,Diciembre,2018-12-23 10:42,SE DESCONOCE,SE DESCONOCE,NA,NA,
2018,Diciembre,2018-12-24 10:30,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-02,COYOACAN,,2018,Diciembre,2018-12-24 10:44,NO REFIERE,,NA,NA,
2019,Enero,06/01/2019 12:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN DE LOS DELITOS COMETIDOS POR SERVIDORES PUBLICOS,B,UI-2CD,IZTACALCO,JUVENTINO ROSAS,2019,Febrero,01/02/2019 13:09:16,CALLE ORIENTE (NO PROPORCIONA NOMBRE COMPLETO DE LA CALE),NA,-99.10796,19.39189,"19.39189,-99.10796"
2018,Diciembre,2018-12-25 02:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-02,GUSTAVO A MADERO,TLALPEXCO,2018,Diciembre,2018-12-25 05:04,NO PRECISA CALLES,,-99.1269377996247,19.5449849999904,"19.544985,-99.1269377996"
2019,Enero,27/01/2019 16:30:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN XOCHIMILCO,XO-2,UI-2SD,XOCHIMILCO,RESIDENCIAL ALDAMA,2019,Febrero,01/02/2019 13:45:28,SEGUNDA CERRADA DE EMILIANO ZAPATA,MAJUELOS,-99.12508,19.27926,"19.27926,-99.12508"
2018,Diciembre,31/12/2018 14:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-02,TLAHUAC,LAS ARBOLEDAS,2019,Febrero,01/02/2019 14:01:06,BUENA SUERTE,NA,-99.05606,19.30606,"19.30606,-99.05606"
2019,Enero,17/01/2019 12:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN IZTAPALAPA,IZP-8,UI-2CD,IZTAPALAPA,LEYES DE REFORMA 3A SECCIÓN,2019,Febrero,01/02/2019 14:17:06,AVENIDA GUERRA DE REFORMA,ESQUINA EJE 5 SUR (AV. LEYES DE REFORMA),-99.06977,19.37766,"19.37766,-99.06977"
2018,Diciembre,2018-12-13 12:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-03,CUAJIMALPA DE MORELOS,LOMAS DE VISTA HERMOSA,2018,Diciembre,2018-12-25 15:27,COLEGIO FRANCO INGLES A.C.,,-99.2644710998748,19.3894417022473,"19.3894417022,-99.2644710999"
2018,Diciembre,2018-12-24 23:50,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-03,,,2018,Diciembre,2018-12-26 02:54,SIN PRECISAR,,NA,NA,
2019,Enero,05/01/2019 01:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-02,TLAHUAC,SANTA ANA NORTE,2019,Febrero,01/02/2019 18:35:56,MIGUEL NEGRETE,NA,-99.03720,19.30268,"19.30268,-99.0372"
2018,Diciembre,2018-12-22 22:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-01,CUAUHTEMOC,DOCTORES,2018,Diciembre,2018-12-26 11:14,,,-99.1497629647236,19.4182436239583,"19.418243624,-99.1497629647"
2019,Febrero,01/02/2019 16:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-02,VENUSTIANO CARRANZA,5O TRAMO 20 DE NOVIEMBRE,2019,Febrero,01/02/2019 22:32:57,MARMOLERIA 319 INTERIOR 3,NA,-99.10739,19.45043,"19.45043,-99.10739"
2019,Febrero,01/02/2019 23:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-02,IZTAPALAPA,SAN ANTONIO,2019,Febrero,02/02/2019 07:10:28,ADOLFO RUI CORTINEZ,NA,-99.07818,19.30440,"19.3044,-99.07818"
2018,Diciembre,2018-12-11 05:30,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-02,TLALPAN,PEDREGAL DE SAN NICOLÁS 2A SECCIÓN,2018,Diciembre,2018-12-27 11:34,CANSAHCAB,,-99.2312292714661,19.2883521112442,"19.2883521112,-99.2312292715"
2018,Septiembre,2018-09-13 11:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-02,IZTAPALAPA,,2018,Diciembre,2018-12-27 11:41,SE DESCONOCE,,NA,NA,
2018,Diciembre,2018-12-08 22:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-02,TLALPAN,MIGUEL HIDALGO 1A SECCIÓN,2018,Diciembre,2018-12-27 13:37,CALLE XOCHITL,,-99.1818017619774,19.2883910454245,"19.2883910454,-99.181801762"
2018,Diciembre,2018-12-13 12:30,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN XOCHIMILCO,XO-2,UI-1SD,XOCHIMILCO,POTRERO DE SAN BERNARDINO,2018,Diciembre,2018-12-27 18:12,CLAVEL,,-99.1179506996367,19.2686365039145,"19.2686365039,-99.1179506996"
2018,Octubre,2018-10-24 08:30,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-02,TLAHUAC,LA CONCEPCION,2018,Diciembre,2018-12-27 19:09,MIGUEL HIDALGO,SANTA CATARINA,-98.9695991996238,19.309772098236,"19.3097720982,-98.9695991996"
2018,Septiembre,2018-09-14 00:30,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-03,IZTACALCO,SANTA ANITA,2018,Diciembre,2018-12-28 10:33,SIN PRECISAR,,-99.1219030811993,19.4006023851819,"19.4006023852,-99.1219030812"
2018,Noviembre,2018-11-29 17:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-03,CUAUHTEMOC,CUAUHTÉMOC,2018,Diciembre,2018-12-28 12:09,RIO GUADIANA,AV. PASEO DE LA REFORMA,-99.1626653117506,19.4305801620774,"19.4305801621,-99.1626653118"
2018,Noviembre,2018-11-15 12:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-03,ALVARO OBREGON,,2018,Diciembre,2018-12-28 13:50,SIN PRECISAR,,NA,NA,
2017,Marzo,2017-03-14 14:45,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,"INVESTIGACIÓN PARA LA ATENCIÓN DE NIÑOS, NIÑAS Y ADOLESCENTES",59,UI-3CD,COYOACAN,PEDREGAL DE SANTO DOMINGO,2018,Diciembre,2018-12-28 15:07,JUMIL,JALTIPAN,-99.169129699544,19.3271620004119,"19.3271620004,-99.1691296995"
2018,Diciembre,18/12/2018 09:15:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-01,MIGUEL HIDALGO,NA,2019,Febrero,03/02/2019 17:58:12,INDETERMINADO,NA,NA,NA,
2018,Diciembre,2018-12-10 18:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-03,MIGUEL HIDALGO,,2018,Diciembre,2018-12-28 15:37,(SE DESCONOCE EL LUGAR DE LOS HECHOS),,NA,NA,
2019,Enero,30/01/2019 21:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-02,VENUSTIANO CARRANZA,REVOLUCIÓN,2019,Febrero,04/02/2019 11:57:41,SE DESCONOCE EL LUGAR DE LOS HECHOS,NA,-99.10325,19.43848,"19.43848,-99.10325"
2019,Febrero,04/02/2019 12:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN AGENCIAS DE ATENCIÓN ESPECIALIZADAS,STCMZV,UI-2CD,BENITO JUAREZ,ÁLAMOS,2019,Febrero,04/02/2019 13:13:02,CALZADA DE TLALPAN ESQUINA JUANA DE ARCO,NA,-99.13764,19.39545,"19.39545,-99.13764"
2019,Febrero,04/02/2019 01:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-02,XOCHIMILCO,SAN MIGUEL,2019,Febrero,04/02/2019 16:01:12,LOS REYES,NA,-99.05325,19.24974,"19.24974,-99.05325"
2019,Febrero,04/02/2019 14:05:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-02,IZTAPALAPA,CONSTITUCIÓN DE 1917,2019,Febrero,04/02/2019 16:15:53,CALZADA ERMITA IZTAPALAPA,NA,-99.06308,19.34597,"19.34597,-99.06308"
2019,Enero,29/01/2019 21:40:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-02,IZTAPALAPA,NA,2019,Febrero,04/02/2019 17:59:10,GENERAL IGNACIO ZARAGOZA  (NO PROPORCIONA NOMBRE DE COLONIA),Y CIRUITO INTERIOR,NA,NA,
2018,Diciembre,2018-12-21 12:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-01,IZTAPALAPA,LA ERA,2018,Diciembre,2018-12-29 21:29,"PRIVADA CANTARO 1, CERRADA CANTARO DE SINALOA",,-99.0532159001396,19.3420829976208,"19.3420829976,-99.0532159001"
2018,Septiembre,2018-09-08 12:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-01,AZCAPOTZALCO,TIERRA NUEVA,2018,Diciembre,2018-12-30 02:10,TIERRA NEGRA,TIERRA NUEVA,-99.1996969996045,19.498004996593,"19.4980049966,-99.1996969996"
2016,Marzo,2016-03-14 04:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-01,GUSTAVO A MADERO,BELISARIO DOMÍNGUEZ,2018,Diciembre,2018-12-30 04:05,NORTE 64 A,,-99.1109158514848,19.4626271605952,"19.4626271606,-99.1109158515"
2019,Febrero,05/02/2019 12:48:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-03,GUSTAVO A MADERO,TEPEYAC INSURGENTES,2019,Febrero,05/02/2019 14:05:11,AVENIDA INSURGENTES NORTE,MONTIEL,-99.12428,19.48547,"19.48547,-99.12428"
2018,Octubre,10/10/2018 09:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-03,ECATEPEC DE MORELOS,NA,2019,Febrero,05/02/2019 15:24:01,"CALLE RANCHO Y ESPUELAS, COL. LOS LAURELES ECATEPEC ESTADO DE MEXICO",HECHOS EN EL ESTADO DE MEXICO,NA,NA,
2019,Febrero,03/02/2019 13:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-03,GUSTAVO A MADERO,SANTIAGO ATZACOALCO,2019,Febrero,05/02/2019 16:02:27,AV. CENTENARIO,NA,-99.09928,19.49355,"19.49355,-99.09928"
2019,Febrero,05/02/2019 11:45:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN MILPA ALTA,MIL-1,UI-1CD,MILPA ALTA,TULA (SAN PEDRO ATOCPAN),2019,Febrero,06/02/2019 11:08:45,AVENIDA CUAUHTEMOC NORTE,ATZAYACATL,-99.04940,19.20638,"19.20638,-99.0494"
2018,Noviembre,24/11/2018 11:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-01,BENITO JUAREZ,MODERNA,2019,Febrero,06/02/2019 12:21:10,MIGUEL ANGEL,NA,-99.13502,19.39713,"19.39713,-99.13502"
2019,Febrero,06/02/2019 09:20:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN IZTACALCO,IZC-1,UI-1SD,CUAUHTEMOC,DOCTORES,2019,Febrero,06/02/2019 12:37:52,DR. ANDRADE,NA,-99.14535,19.42189,"19.42189,-99.14535"
2019,Enero,09/01/2019 18:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-01,GUSTAVO A MADERO,INDUSTRIAL,2019,Febrero,06/02/2019 14:23:58,RIO BLANCO,NA,-99.12202,19.47719,"19.47719,-99.12202"
2019,Febrero,06/02/2019 14:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-01,GUSTAVO A MADERO,MAXIMINO ÁVILA CAMACHO,2019,Febrero,06/02/2019 15:08:55,NORTE 1C,NA,-99.13792,19.47664,"19.47664,-99.13792"
2019,Enero,28/01/2019 20:19:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-01,AZCAPOTZALCO,SAN FRANCISCO TETECALA,2019,Febrero,06/02/2019 16:21:04,MIGUEL LERDO DE TEJADA,NA,-99.19223,19.48287,"19.48287,-99.19223"
2011,Mayo,15/05/2011 12:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-01,LA PAZ,NA,2019,Febrero,06/02/2019 17:48:18,SAN LAZARO MANZANA 34. LOTE 18,NA,NA,NA,
2014,Junio,10/06/2014 09:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-01,GUSTAVO A MADERO,COMPOSITORES MEXICANOS,2019,Febrero,06/02/2019 20:35:14,PROL. DE AGUSTIN LARA,JUAN ZAIZAR,-99.14286,19.56799,"19.56799,-99.14286"
2019,Enero,30/01/2019 09:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-01,ALVARO OBREGON,GOLONDRINAS,2019,Febrero,06/02/2019 20:39:09,PALOMAS,NA,-99.21536,19.37747,"19.37747,-99.21536"
2019,Febrero,06/02/2019 19:20:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-01,COYOACAN,CHURUBUSCO COUNTRY CLUB,2019,Febrero,06/02/2019 22:14:30,AVENIDA RIO CHURUBUSCO,NA,-99.14130,19.35655,"19.35655,-99.1413"
2019,Febrero,06/02/2019 20:30:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-01,VENUSTIANO CARRANZA,MOCTEZUMA 1A SECCIÓN,2019,Febrero,07/02/2019 00:09:22,CALLE 11,IGNACIO ZARAGOZA,-99.10575,19.42513,"19.42513,-99.10575"
2019,Febrero,06/02/2019 16:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN AZCAPOTZALCO,AZ-1,UI-1SD,AZCAPOTZALCO,LOS REYES,2019,Febrero,07/02/2019 00:28:42,CASTILLA ORIENTE,AV. AZCAPOTZALCO,-99.18569,19.48456,"19.48456,-99.18569"
2019,Febrero,06/02/2019 15:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-01,VENUSTIANO CARRANZA,JARDÍN BALBUENA,2019,Febrero,07/02/2019 01:54:03,FRAY SERVANDO TERESA DE MIER,NA,-99.09939,19.41698,"19.41698,-99.09939"
2017,Agosto,25/08/2017 16:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-02,CUAUHTEMOC,NA,2019,Febrero,07/02/2019 11:59:31,DESCONOCIDO,NA,NA,NA,
2018,Diciembre,07/12/2018 10:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-02,CUAJIMALPA DE MORELOS,LOMAS DE VISTA HERMOSA,2019,Febrero,07/02/2019 18:42:18,AVENIDA  DE  LA  PALMA,NA,-99.26962,19.37721,"19.37721,-99.26962"
2018,Marzo,2018-03-01 10:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-01,MIGUEL HIDALGO,,2018,Noviembre,2018-11-29 09:58,SIN PRECISAR,,NA,NA,
2018,Noviembre,2018-11-22 16:40,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-01,GUSTAVO A MADERO,PROVIDENCIA,2018,Noviembre,2018-11-29 11:43,EDO. DE ZACATECAS,,-99.0710863007494,19.4825888600337,"19.48258886,-99.0710863007"
2018,Noviembre,2018-11-07 13:30,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-01,LA MAGDALENA CONTRERAS,LA CONCEPCIÓN,2018,Noviembre,2018-11-29 12:39,HERMENEGILDO GALEANA,,-99.2348830919114,19.3024170724867,"19.3024170725,-99.2348830919"
2018,Noviembre,2018-11-27 14:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN IZTACALCO,IZC-2,UI-1SD,IZTACALCO,AGRÍCOLA PANTITLAN,2018,Noviembre,2018-11-29 17:33,VIADUCTO MIGUEL ALEMAN,RIO CHURUBUSCO,-99.0705342462085,19.4186995292842,"19.4186995293,-99.0705342462"
2018,Noviembre,2018-11-29 20:30,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-01,COYOACAN,,2018,Noviembre,2018-11-29 21:10,SIN CALLES DEL SAP,,NA,NA,
2018,Noviembre,2018-11-29 19:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-01,ALVARO OBREGON,BELLAVISTA,2018,Noviembre,2018-11-30 06:50,DESCONOCIDO,,-99.1931546548996,19.397029016527,"19.3970290165,-99.1931546549"
2018,Octubre,2018-10-28 13:30,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-02,IZTAPALAPA,EJERCITO DE ORIENTE 2,2018,Noviembre,2018-11-30 10:07,ANDADOR 2 FUERTE DE GUADALUPE,,-99.0362741488177,19.3826060805268,"19.3826060805,-99.0362741488"
2018,Septiembre,2018-09-27 13:30,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-02,ALVARO OBREGON,MOLINO DE SANTO DOMINGO,2018,Septiembre,2018-09-28 12:55,SAN JOSE,SAN PEDRO,-99.2059368182747,19.3945239778086,"19.3945239778,-99.2059368183"
2018,Septiembre,2018-09-29 11:35,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-03,CUAUHTEMOC,BUENAVISTA,2018,Septiembre,2018-09-29 14:02,EJE 1 MOSQUETA,AV. INSURGENTES NTE.,-99.1528084838928,19.4465315089246,"19.4465315089,-99.1528084839"
2015,Julio,2015-07-25 16:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-01,VENUSTIANO CARRANZA,MAGDALENA MIXIUHCA,2018,Septiembre,2018-09-30 22:35,CUMPAS,JUAN PARDAVE,-99.1141321604445,19.4099604653134,"19.4099604653,-99.1141321604"
